0.0669331	0.421019	0.421015
0.0679321	0.425110	0.425106
0.0689311	0.429150	0.429147
0.0699301	0.433140	0.433137
0.0709291	0.437081	0.437077
0.0719281	0.440973	0.440969
0.0729271	0.444816	0.444812
0.0739261	0.448611	0.448607
0.0749251	0.452358	0.452354
0.0759241	0.456058	0.456054
0.0769231	0.459711	0.459707
0.0779221	0.463318	0.463314
0.0789211	0.466879	0.466876
0.0799201	0.470395	0.470391
0.0809191	0.473866	0.473862
0.0819181	0.477293	0.477289
0.0829171	0.480676	0.480672
0.0839161	0.484015	0.484011
0.0849151	0.487311	0.487307
0.0859141	0.490564	0.490560
0.0869131	0.493775	0.493771
0.0879121	0.496944	0.496940
0.0889111	0.500072	0.500068
0.0899101	0.503159	0.503154
0.0909091	0.506205	0.506201
0.0919081	0.509211	0.509206
0.0929071	0.512177	0.512172
0.0939061	0.515103	0.515099
0.0949051	0.517991	0.517987
0.0959041	0.520840	0.520836
0.0969031	0.523651	0.523646
0.0979021	0.526424	0.526419
0.0989011	0.529159	0.529155
0.0999001	0.531857	0.531853
0.100899	0.534519	0.534514
0.101898	0.537144	0.537139
0.102897	0.539733	0.539729
0.103896	0.542287	0.542282
0.104895	0.544805	0.544800
0.105894	0.547288	0.547283
0.106893	0.549736	0.549732
0.107892	0.552151	0.552146
0.108891	0.554531	0.554526
0.109890	0.556878	0.556873
0.110889	0.559191	0.559187
0.111888	0.561472	0.561467
0.112887	0.563720	0.563715
0.113886	0.565936	0.565931
0.114885	0.568119	0.568115
0.115884	0.570271	0.570267
0.116883	0.572392	0.572388
0.117882	0.574482	0.574477
0.118881	0.576541	0.576536
0.119880	0.578570	0.578565
0.120879	0.580568	0.580564
0.121878	0.582537	0.582532
0.122877	0.584476	0.584472
0.123876	0.586387	0.586382
0.124875	0.588268	0.588263
0.125874	0.590120	0.590115
0.126873	0.591944	0.591940
0.127872	0.593741	0.593736
0.128871	0.595509	0.595504
0.129870	0.597250	0.597245
0.130869	0.598963	0.598958
0.131868	0.600650	0.600645
0.132867	0.602310	0.602305
0.133866	0.603944	0.603938
0.134865	0.605551	0.605546
0.135864	0.607132	0.607127
0.136863	0.608688	0.608683
0.137862	0.610218	0.610213
0.138861	0.611724	0.611719
0.139860	0.613204	0.613199
0.140859	0.614660	0.614655
0.141858	0.616091	0.616086
0.142857	0.617498	0.617493
0.143856	0.618882	0.618876
0.144855	0.620241	0.620236
0.145854	0.621577	0.621572
0.146853	0.622890	0.622885
0.147852	0.624180	0.624175
0.148851	0.625447	0.625442
0.149850	0.626692	0.626687
0.150849	0.627914	0.627909
0.151848	0.629114	0.629109
0.152847	0.630293	0.630288
0.153846	0.631450	0.631444
0.154845	0.632585	0.632580
0.155844	0.633699	0.633694
0.156843	0.634792	0.634787
0.157842	0.635865	0.635859
0.158841	0.636916	0.636911
0.159840	0.637948	0.637942
0.160839	0.638959	0.638953
0.161838	0.639950	0.639945
0.162837	0.640921	0.640916
0.163836	0.641873	0.641868
0.164835	0.642806	0.642800
0.165834	0.643719	0.643713
0.166833	0.644613	0.644608
0.167832	0.645488	0.645483
0.168831	0.646345	0.646340
0.169830	0.647184	0.647178
0.170829	0.648004	0.647998
0.171828	0.648806	0.648800
0.172827	0.649590	0.649584
0.173826	0.650356	0.650351
0.174825	0.651105	0.651099
0.175824	0.651836	0.651831
0.176823	0.652550	0.652545
0.177822	0.653248	0.653242
0.178821	0.653928	0.653923
0.179820	0.654592	0.654586
0.180819	0.655239	0.655233
0.181818	0.655869	0.655864
0.182817	0.656484	0.656479
0.183816	0.657083	0.657077
0.184815	0.657665	0.657660
0.185814	0.658232	0.658227
0.186813	0.658783	0.658778
0.187812	0.659319	0.659314
0.188811	0.659840	0.659835
0.189810	0.660346	0.660340
0.190809	0.660836	0.660831
0.191808	0.661312	0.661307
0.192807	0.661773	0.661768
0.193806	0.662220	0.662214
0.194805	0.662652	0.662647
0.195804	0.663070	0.663065
0.196803	0.663474	0.663469
0.197802	0.663864	0.663859
0.198801	0.664240	0.664235
0.199800	0.664603	0.664597
0.200799	0.664952	0.664946
0.201798	0.665288	0.665282
0.202797	0.665610	0.665604
0.203796	0.665919	0.665914
0.204795	0.666215	0.666210
0.205794	0.666499	0.666493
0.206793	0.666769	0.666764
0.207792	0.667027	0.667022
0.208791	0.667273	0.667267
0.209790	0.667506	0.667500
0.210789	0.667727	0.667721
0.211788	0.667935	0.667930
0.212787	0.668132	0.668126
0.213786	0.668317	0.668311
0.214785	0.668490	0.668484
0.215784	0.668651	0.668646
0.216783	0.668801	0.668796
0.217782	0.668940	0.668934
0.218781	0.669067	0.669061
0.219780	0.669183	0.669177
0.220779	0.669288	0.669282
0.221778	0.669382	0.669376
0.222777	0.669465	0.669459
0.223776	0.669537	0.669531
0.224775	0.669599	0.669593
0.225774	0.669650	0.669644
0.226773	0.669690	0.669685
0.227772	0.669721	0.669715
0.228771	0.669741	0.669735
0.229770	0.669751	0.669745
0.230769	0.669751	0.669745
0.231768	0.669741	0.669735
0.232767	0.669721	0.669715
0.233766	0.669691	0.669686
0.234765	0.669652	0.669647
0.235764	0.669603	0.669598
0.236763	0.669545	0.669540
0.237762	0.669478	0.669472
0.238761	0.669401	0.669395
0.239760	0.669315	0.669309
0.240759	0.669220	0.669214
0.241758	0.669116	0.669110
0.242757	0.669003	0.668997
0.243756	0.668881	0.668876
0.244755	0.668751	0.668745
0.245754	0.668612	0.668606
0.246753	0.668464	0.668459
0.247752	0.668308	0.668302
0.248751	0.668144	0.668138
0.249750	0.667971	0.667965
0.250749	0.667790	0.667784
0.251748	0.667601	0.667595
0.252747	0.667404	0.667398
0.253746	0.667198	0.667193
0.254745	0.666985	0.666980
0.255744	0.666765	0.666759
0.256743	0.666536	0.666531
0.257742	0.666300	0.666294
0.258741	0.666056	0.666051
0.259740	0.665805	0.665799
0.260739	0.665546	0.665541
0.261738	0.665280	0.665274
0.262737	0.665007	0.665001
0.263736	0.664726	0.664720
0.264735	0.664438	0.664433
0.265734	0.664143	0.664138
0.266733	0.663842	0.663836
0.267732	0.663533	0.663527
0.268731	0.663217	0.663212
0.269730	0.662895	0.662889
0.270729	0.662566	0.662560
0.271728	0.662230	0.662225
0.272727	0.661888	0.661882
0.273726	0.661539	0.661533
0.274725	0.661183	0.661178
0.275724	0.660822	0.660816
0.276723	0.660454	0.660448
0.277722	0.660079	0.660074
0.278721	0.659699	0.659693
0.279720	0.659312	0.659307
0.280719	0.658919	0.658914
0.281718	0.658520	0.658515
0.282717	0.658116	0.658110
0.283716	0.657705	0.657699
0.284715	0.657288	0.657283
0.285714	0.656866	0.656861
0.286713	0.656438	0.656433
0.287712	0.656004	0.655999
0.288711	0.655565	0.655559
0.289710	0.655120	0.655115
0.290709	0.654670	0.654664
0.291708	0.654214	0.654208
0.292707	0.653752	0.653747
0.293706	0.653286	0.653280
0.294705	0.652814	0.652808
0.295704	0.652337	0.652331
0.296703	0.651854	0.651849
0.297702	0.651367	0.651362
0.298701	0.650874	0.650869
0.299700	0.650377	0.650371
0.300699	0.649874	0.649869
0.301698	0.649367	0.649361
0.302697	0.648854	0.648849
0.303696	0.648337	0.648332
0.304695	0.647815	0.647810
0.305694	0.647288	0.647283
0.306693	0.646757	0.646751
0.307692	0.646221	0.646215
0.308691	0.645680	0.645675
0.309690	0.645135	0.645129
0.310689	0.644585	0.644580
0.311688	0.644031	0.644025
0.312687	0.643472	0.643467
0.313686	0.642909	0.642904
0.314685	0.642342	0.642336
0.315684	0.641770	0.641765
0.316683	0.641194	0.641189
0.317682	0.640614	0.640609
0.318681	0.640030	0.640025
0.319680	0.639441	0.639436
0.320679	0.638849	0.638844
0.321678	0.638252	0.638247
0.322677	0.637652	0.637647
0.323676	0.637048	0.637042
0.324675	0.636439	0.636434
0.325674	0.635827	0.635822
0.326673	0.635211	0.635205
0.327672	0.634591	0.634586
0.328671	0.633967	0.633962
0.329670	0.633340	0.633334
0.330669	0.632709	0.632703
0.331668	0.632074	0.632069
0.332667	0.631435	0.631430
0.333666	0.630793	0.630788
0.334665	0.630148	0.630143
0.335664	0.629499	0.629494
0.336663	0.628846	0.628841
0.337662	0.628190	0.628185
0.338661	0.627531	0.627526
0.339660	0.626868	0.626863
0.340659	0.626202	0.626197
0.341658	0.625533	0.625528
0.342657	0.624860	0.624855
0.343656	0.624184	0.624179
0.344655	0.623505	0.623500
0.345654	0.622823	0.622818
0.346653	0.622137	0.622132
0.347652	0.621449	0.621444
0.348651	0.620757	0.620752
0.349650	0.620062	0.620057
0.350649	0.619365	0.619359
0.351648	0.618664	0.618659
0.352647	0.617960	0.617955
0.353646	0.617254	0.617248
0.354645	0.616544	0.616539
0.355644	0.615832	0.615827
0.356643	0.615116	0.615111
0.357642	0.614398	0.614393
0.358641	0.613677	0.613672
0.359640	0.612954	0.612949
0.360639	0.612227	0.612222
0.361638	0.611498	0.611493
0.362637	0.610767	0.610762
0.363636	0.610032	0.610027
0.364635	0.609295	0.609290
0.365634	0.608555	0.608550
0.366633	0.607813	0.607808
0.367632	0.607068	0.607063
0.368631	0.606321	0.606316
0.369630	0.605571	0.605566
0.370629	0.604819	0.604814
0.371628	0.604064	0.604059
0.372627	0.603307	0.603302
0.373626	0.602548	0.602543
0.374625	0.601786	0.601781
0.375624	0.601021	0.601016
0.376623	0.600255	0.600250
0.377622	0.599486	0.599481
0.378621	0.598714	0.598710
0.379620	0.597941	0.597936
0.380619	0.597165	0.597160
0.381618	0.596387	0.596382
0.382617	0.595607	0.595602
0.383616	0.594825	0.594820
0.384615	0.594040	0.594035
0.385614	0.593254	0.593249
0.386613	0.592465	0.592460
0.387612	0.591674	0.591669
0.388611	0.590881	0.590876
0.389610	0.590086	0.590081
0.390609	0.589289	0.589285
0.391608	0.588490	0.588486
0.392607	0.587689	0.587685
0.393606	0.586887	0.586882
0.394605	0.586082	0.586077
0.395604	0.585275	0.585270
0.396603	0.584466	0.584461
0.397602	0.583656	0.583651
0.398601	0.582843	0.582838
0.399600	0.582029	0.582024
0.400599	0.581213	0.581208
0.401598	0.580395	0.580390
0.402597	0.579575	0.579570
0.403596	0.578753	0.578748
0.404595	0.577930	0.577925
0.405594	0.577105	0.577100
0.406593	0.576278	0.576273
0.407592	0.575450	0.575445
0.408591	0.574619	0.574615
0.409590	0.573787	0.573783
0.410589	0.572954	0.572949
0.411588	0.572119	0.572114
0.412587	0.571282	0.571277
0.413586	0.570444	0.570439
0.414585	0.569603	0.569599
0.415584	0.568762	0.568757
0.416583	0.567919	0.567914
0.417582	0.567074	0.567069
0.418581	0.566228	0.566223
0.419580	0.565380	0.565375
0.420579	0.564531	0.564526
0.421578	0.563680	0.563675
0.422577	0.562828	0.562823
0.423576	0.561974	0.561969
0.424575	0.561119	0.561114
0.425574	0.560262	0.560258
0.426573	0.559404	0.559400
0.427572	0.558545	0.558540
0.428571	0.557684	0.557680
0.429570	0.556822	0.556817
0.430569	0.555959	0.555954
0.431568	0.555094	0.555089
0.432567	0.554228	0.554223
0.433566	0.553360	0.553355
0.434565	0.552491	0.552487
0.435564	0.551621	0.551617
0.436563	0.550750	0.550745
0.437562	0.549877	0.549873
0.438561	0.549003	0.548999
0.439560	0.548128	0.548124
0.440559	0.547252	0.547247
0.441558	0.546374	0.546370
0.442557	0.545495	0.545491
0.443556	0.544615	0.544611
0.444555	0.543734	0.543730
0.445554	0.542852	0.542847
0.446553	0.541968	0.541964
0.447552	0.541084	0.541079
0.448551	0.540198	0.540193
0.449550	0.539311	0.539306
0.450549	0.538423	0.538418
0.451548	0.537534	0.537529
0.452547	0.536644	0.536639
0.453546	0.535752	0.535748
0.454545	0.534860	0.534855
0.455544	0.533966	0.533962
0.456543	0.533072	0.533067
0.457542	0.532176	0.532172
0.458541	0.531280	0.531275
0.459540	0.530382	0.530378
0.460539	0.529484	0.529479
0.461538	0.528584	0.528580
0.462537	0.527684	0.527679
0.463536	0.526782	0.526778
0.464535	0.525880	0.525875
0.465534	0.524976	0.524972
0.466533	0.524072	0.524067
0.467532	0.523166	0.523162
0.468531	0.522260	0.522256
0.469530	0.521353	0.521348
0.470529	0.520445	0.520440
0.471528	0.519536	0.519531
0.472527	0.518626	0.518621
0.473526	0.517715	0.517711
0.474525	0.516803	0.516799
0.475524	0.515891	0.515886
0.476523	0.514977	0.514973
0.477522	0.514063	0.514059
0.478521	0.513148	0.513144
0.479520	0.512232	0.512228
0.480519	0.511315	0.511311
0.481518	0.510398	0.510393
0.482517	0.509479	0.509475
0.483516	0.508560	0.508556
0.484515	0.507640	0.507636
0.485514	0.506719	0.506715
0.486513	0.505798	0.505794
0.487512	0.504876	0.504871
0.488511	0.503952	0.503948
0.489510	0.503029	0.503024
0.490509	0.502104	0.502100
0.491508	0.501179	0.501175
0.492507	0.500253	0.500249
0.493506	0.499326	0.499322
0.494505	0.498398	0.498394
0.495504	0.497470	0.497466
0.496503	0.496541	0.496537
0.497502	0.495612	0.495608
0.498501	0.494681	0.494677
0.499500	0.493750	0.493746
0.500500	0.492819	0.492815
0.501499	0.491887	0.491882
0.502498	0.490954	0.490949
0.503497	0.490020	0.490016
0.504496	0.489086	0.489082
0.505495	0.488151	0.488147
0.506494	0.487215	0.487211
0.507493	0.486279	0.486275
0.508492	0.485342	0.485338
0.509491	0.484405	0.484401
0.510490	0.483467	0.483463
0.511489	0.482528	0.482524
0.512488	0.481589	0.481585
0.513487	0.480649	0.480645
0.514486	0.479709	0.479705
0.515485	0.478768	0.478764
0.516484	0.477826	0.477822
0.517483	0.476884	0.476880
0.518482	0.475941	0.475937
0.519481	0.474998	0.474994
0.520480	0.474054	0.474050
0.521479	0.473110	0.473106
0.522478	0.472165	0.472161
0.523477	0.471219	0.471215
0.524476	0.470273	0.470269
0.525475	0.469327	0.469323
0.526474	0.468380	0.468376
0.527473	0.467432	0.467428
0.528472	0.466484	0.466480
0.529471	0.465535	0.465532
0.530470	0.464586	0.464582
0.531469	0.463637	0.463633
0.532468	0.462687	0.462683
0.533467	0.461736	0.461732
0.534466	0.460785	0.460781
0.535465	0.459834	0.459830
0.536464	0.458882	0.458878
0.537463	0.457929	0.457925
0.538462	0.456976	0.456973
0.539461	0.456023	0.456019
0.540460	0.455069	0.455065
0.541459	0.454115	0.454111
0.542458	0.453160	0.453156
0.543457	0.452205	0.452201
0.544456	0.451249	0.451246
0.545455	0.450293	0.450290
0.546454	0.449337	0.449333
0.547453	0.448380	0.448376
0.548452	0.447423	0.447419
0.549451	0.446465	0.446461
0.550450	0.445507	0.445503
0.551449	0.444548	0.444545
0.552448	0.443590	0.443586
0.553447	0.442630	0.442627
0.554446	0.441671	0.441667
0.555445	0.440710	0.440707
0.556444	0.439750	0.439746
0.557443	0.438789	0.438785
0.558442	0.437828	0.437824
0.559441	0.436866	0.436863
0.560440	0.435904	0.435901
0.561439	0.434942	0.434938
0.562438	0.433979	0.433976
0.563437	0.433016	0.433012
0.564436	0.432053	0.432049
0.565435	0.431089	0.431085
0.566434	0.430125	0.430121
0.567433	0.429160	0.429157
0.568432	0.428195	0.428192
0.569431	0.427230	0.427227
0.570430	0.426265	0.426261
0.571429	0.425299	0.425295
0.572428	0.424333	0.424329
0.573427	0.423366	0.423363
0.574426	0.422399	0.422396
0.575425	0.421432	0.421429
0.576424	0.420465	0.420461
0.577423	0.419497	0.419494
0.578422	0.418529	0.418525
0.579421	0.417561	0.417557
0.580420	0.416592	0.416588
0.581419	0.415623	0.415619
0.582418	0.414654	0.414650
0.583417	0.413684	0.413681
0.584416	0.412714	0.412711
0.585415	0.411744	0.411741
0.586414	0.410774	0.410770
0.587413	0.409803	0.409799
0.588412	0.408832	0.408828
0.589411	0.407861	0.407857
0.590410	0.406889	0.406886
0.591409	0.405917	0.405914
0.592408	0.404945	0.404942
0.593407	0.403973	0.403969
0.594406	0.403000	0.402997
0.595405	0.402027	0.402024
0.596404	0.401054	0.401051
0.597403	0.400081	0.400077
0.598402	0.399107	0.399104
0.599401	0.398133	0.398130
0.600400	0.397159	0.397155
0.601399	0.396184	0.396181
0.602398	0.395210	0.395206
0.603397	0.394235	0.394232
0.604396	0.393260	0.393256
0.605395	0.392284	0.392281
0.606394	0.391309	0.391305
0.607393	0.390333	0.390330
0.608392	0.389357	0.389354
0.609391	0.388380	0.388377
0.610390	0.387404	0.387401
0.611389	0.386427	0.386424
0.612388	0.385450	0.385447
0.613387	0.384473	0.384470
0.614386	0.383496	0.383492
0.615385	0.382518	0.382515
0.616384	0.381540	0.381537
0.617383	0.380562	0.380559
0.618382	0.379584	0.379581
0.619381	0.378605	0.378602
0.620380	0.377627	0.377624
0.621379	0.376648	0.376645
0.622378	0.375669	0.375666
0.623377	0.374690	0.374687
0.624376	0.373710	0.373707
0.625375	0.372731	0.372727
0.626374	0.371751	0.371748
0.627373	0.370771	0.370768
0.628372	0.369790	0.369787
0.629371	0.368810	0.368807
0.630370	0.367829	0.367826
0.631369	0.366849	0.366846
0.632368	0.365868	0.365865
0.633367	0.364887	0.364884
0.634366	0.363905	0.363902
0.635365	0.362924	0.362921
0.636364	0.361942	0.361939
0.637363	0.360960	0.360957
0.638362	0.359978	0.359975
0.639361	0.358996	0.358993
0.640360	0.358014	0.358011
0.641359	0.357031	0.357028
0.642358	0.356049	0.356046
0.643357	0.355066	0.355063
0.644356	0.354083	0.354080
0.645355	0.353100	0.353097
0.646354	0.352116	0.352113
0.647353	0.351133	0.351130
0.648352	0.350149	0.350146
0.649351	0.349166	0.349163
0.650350	0.348182	0.348179
0.651349	0.347198	0.347195
0.652348	0.346213	0.346211
0.653347	0.345229	0.345226
0.654346	0.344245	0.344242
0.655345	0.343260	0.343257
0.656344	0.342275	0.342272
0.657343	0.341290	0.341287
0.658342	0.340305	0.340302
0.659341	0.339320	0.339317
0.660340	0.338335	0.338332
0.661339	0.337349	0.337346
0.662338	0.336363	0.336361
0.663337	0.335378	0.335375
0.664336	0.334392	0.334389
0.665335	0.333406	0.333403
0.666334	0.332420	0.332417
0.667333	0.331433	0.331431
0.668332	0.330447	0.330444
0.669331	0.329461	0.329458
0.670330	0.328474	0.328471
0.671329	0.327487	0.327484
0.672328	0.326500	0.326498
0.673327	0.325513	0.325511
0.674326	0.324526	0.324523
0.675325	0.323539	0.323536
0.676324	0.322552	0.322549
0.677323	0.321564	0.321561
0.678322	0.320576	0.320574
0.679321	0.319589	0.319586
0.680320	0.318601	0.318598
0.681319	0.317613	0.317610
0.682318	0.316625	0.316622
0.683317	0.315637	0.315634
0.684316	0.314649	0.314646
0.685315	0.313660	0.313658
0.686314	0.312672	0.312669
0.687313	0.311683	0.311681
0.688312	0.310695	0.310692
0.689311	0.309706	0.309703
0.690310	0.308717	0.308714
0.691309	0.307728	0.307725
0.692308	0.306739	0.306736
0.693307	0.305750	0.305747
0.694306	0.304761	0.304758
0.695305	0.303771	0.303769
0.696304	0.302782	0.302779
0.697303	0.301792	0.301790
0.698302	0.300803	0.300800
0.699301	0.299813	0.299810
0.700300	0.298823	0.298820
0.701299	0.297833	0.297831
0.702298	0.296843	0.296841
0.703297	0.295853	0.295850
0.704296	0.294863	0.294860
0.705295	0.293872	0.293870
0.706294	0.292882	0.292880
0.707293	0.291892	0.291889
0.708292	0.290901	0.290899
0.709291	0.289911	0.289908
0.710290	0.288920	0.288917
0.711289	0.287929	0.287927
0.712288	0.286938	0.286936
0.713287	0.285947	0.285945
0.714286	0.284956	0.284954
0.715285	0.283965	0.283963
0.716284	0.282974	0.282972
0.717283	0.281983	0.281980
0.718282	0.280991	0.280989
0.719281	0.280000	0.279998
0.720280	0.279008	0.279006
0.721279	0.278017	0.278015
0.722278	0.277025	0.277023
0.723277	0.276034	0.276031
0.724276	0.275042	0.275040
0.725275	0.274050	0.274048
0.726274	0.273058	0.273056
0.727273	0.272066	0.272064
0.728272	0.271074	0.271072
0.729271	0.270082	0.270080
0.730270	0.269090	0.269087
0.731269	0.268097	0.268095
0.732268	0.267105	0.267103
0.733267	0.266113	0.266111
0.734266	0.265120	0.265118
0.735265	0.264128	0.264126
0.736264	0.263135	0.263133
0.737263	0.262143	0.262140
0.738262	0.261150	0.261148
0.739261	0.260157	0.260155
0.740260	0.259164	0.259162
0.741259	0.258171	0.258169
0.742258	0.257178	0.257176
0.743257	0.256185	0.256183
0.744256	0.255192	0.255190
0.745255	0.254199	0.254197
0.746254	0.253206	0.253204
0.747253	0.252213	0.252211
0.748252	0.251219	0.251217
0.749251	0.250226	0.250224
0.750250	0.249233	0.249231
0.751249	0.248239	0.248237
0.752248	0.247246	0.247244
0.753247	0.246252	0.246250
0.754246	0.245258	0.245256
0.755245	0.244265	0.244263
0.756244	0.243271	0.243269
0.757243	0.242277	0.242275
0.758242	0.241283	0.241281
0.759241	0.240289	0.240287
0.760240	0.239296	0.239294
0.761239	0.238302	0.238300
0.762238	0.237307	0.237305
0.763237	0.236313	0.236311
0.764236	0.235319	0.235317
0.765235	0.234325	0.234323
0.766234	0.233331	0.233329
0.767233	0.232337	0.232335
0.768232	0.231342	0.231340
0.769231	0.230348	0.230346
0.770230	0.229353	0.229352
0.771229	0.228359	0.228357
0.772228	0.227364	0.227363
0.773227	0.226370	0.226368
0.774226	0.225375	0.225373
0.775225	0.224381	0.224379
0.776224	0.223386	0.223384
0.777223	0.222391	0.222389
0.778222	0.221396	0.221395
0.779221	0.220402	0.220400
0.780220	0.219407	0.219405
0.781219	0.218412	0.218410
0.782218	0.217417	0.217415
0.783217	0.216422	0.216420
0.784216	0.215427	0.215425
0.785215	0.214432	0.214430
0.786214	0.213437	0.213435
0.787213	0.212442	0.212440
0.788212	0.211447	0.211445
0.789211	0.210451	0.210450
0.790210	0.209456	0.209454
0.791209	0.208461	0.208459
0.792208	0.207466	0.207464
0.793207	0.206470	0.206468
0.794206	0.205475	0.205473
0.795205	0.204479	0.204478
0.796204	0.203484	0.203482
0.797203	0.202488	0.202487
0.798202	0.201493	0.201491
0.799201	0.200497	0.200496
0.800200	0.199502	0.199500
0.801199	0.198506	0.198504
0.802198	0.197510	0.197509
0.803197	0.196515	0.196513
0.804196	0.195519	0.195517
0.805195	0.194523	0.194522
0.806194	0.193527	0.193526
0.807193	0.192532	0.192530
0.808192	0.191536	0.191534
0.809191	0.190540	0.190538
0.810190	0.189544	0.189542
0.811189	0.188548	0.188546
0.812188	0.187552	0.187551
0.813187	0.186556	0.186555
0.814186	0.185560	0.185559
0.815185	0.184564	0.184562
0.816184	0.183568	0.183566
0.817183	0.182572	0.182570
0.818182	0.181576	0.181574
0.819181	0.180579	0.180578
0.820180	0.179583	0.179582
0.821179	0.178587	0.178586
0.822178	0.177591	0.177589
0.823177	0.176594	0.176593
0.824176	0.175598	0.175597
0.825175	0.174602	0.174600
0.826174	0.173605	0.173604
0.827173	0.172609	0.172608
0.828172	0.171613	0.171611
0.829171	0.170616	0.170615
0.830170	0.169620	0.169618
0.831169	0.168623	0.168622
0.832168	0.167627	0.167625
0.833167	0.166630	0.166629
0.834166	0.165634	0.165632
0.835165	0.164637	0.164636
0.836164	0.163640	0.163639
0.837163	0.162644	0.162642
0.838162	0.161647	0.161646
0.839161	0.160650	0.160649
0.840160	0.159654	0.159652
0.841159	0.158657	0.158656
0.842158	0.157660	0.157659
0.843157	0.156664	0.156662
0.844156	0.155667	0.155665
0.845155	0.154670	0.154669
0.846154	0.153673	0.153672
0.847153	0.152676	0.152675
0.848152	0.151679	0.151678
0.849151	0.150682	0.150681
0.850150	0.149686	0.149684
0.851149	0.148689	0.148687
0.852148	0.147692	0.147690
0.853147	0.146695	0.146693
0.854146	0.145698	0.145697
0.855145	0.144701	0.144700
0.856144	0.143704	0.143702
0.857143	0.142707	0.142705
0.858142	0.141710	0.141708
0.859141	0.140712	0.140711
0.860140	0.139715	0.139714
0.861139	0.138718	0.138717
0.862138	0.137721	0.137720
0.863137	0.136724	0.136723
0.864136	0.135727	0.135726
0.865135	0.134730	0.134728
0.866134	0.133732	0.133731
0.867133	0.132735	0.132734
0.868132	0.131738	0.131737
0.869131	0.130741	0.130739
0.870130	0.129743	0.129742
0.871129	0.128746	0.128745
0.872128	0.127749	0.127748
0.873127	0.126751	0.126750
0.874126	0.125754	0.125753
0.875125	0.124757	0.124756
0.876124	0.123759	0.123758
0.877123	0.122762	0.122761
0.878122	0.121764	0.121763
0.879121	0.120767	0.120766
0.880120	0.119770	0.119769
0.881119	0.118772	0.118771
0.882118	0.117775	0.117774
0.883117	0.116777	0.116776
0.884116	0.115780	0.115779
0.885115	0.114782	0.114781
0.886114	0.113785	0.113784
0.887113	0.112787	0.112786
0.888112	0.111789	0.111789
0.889111	0.110792	0.110791
0.890110	0.109794	0.109793
0.891109	0.108797	0.108796
0.892108	0.107799	0.107798
0.893107	0.106801	0.106801
0.894106	0.105804	0.105803
0.895105	0.104806	0.104805
0.896104	0.103808	0.103808
0.897103	0.102811	0.102810
0.898102	0.101813	0.101812
0.899101	0.100815	0.100815
0.900100	0.0998177	0.0998168
0.901099	0.0988199	0.0988191
0.902098	0.0978222	0.0978214
0.903097	0.0968245	0.0968236
0.904096	0.0958267	0.0958259
0.905095	0.0948289	0.0948281
0.906094	0.0938311	0.0938303
0.907093	0.0928333	0.0928325
0.908092	0.0918355	0.0918347
0.909091	0.0908377	0.0908369
0.910090	0.0898398	0.0898391
0.911089	0.0888420	0.0888413
0.912088	0.0878441	0.0878434
0.913087	0.0868463	0.0868455
0.914086	0.0858484	0.0858477
0.915085	0.0848505	0.0848498
0.916084	0.0838526	0.0838519
0.917083	0.0828547	0.0828540
0.918082	0.0818568	0.0818561
0.919081	0.0808588	0.0808582
0.920080	0.0798609	0.0798602
0.921079	0.0788629	0.0788623
